"";"fill";"y";"x";"PANEL";"group";"flipped_aes";"ymin";"ymax";"xmin";"xmax";"colour";"size";"linetype";"alpha"
"171";"#6DB581";0,774314489387429;19;"3";3;FALSE;0;0,774314489387429;19;19;NA;0,5;1;0,62
"172";"#4C3F30";1;1;"4";1;FALSE;0,754029353711505;1;1;1;NA;0,5;1;0,62
"173";"#4C3F30";1;2;"4";1;FALSE;0,740533314187888;1;2;2;NA;0,5;1;0,62
"174";"#4C3F30";1;3;"4";1;FALSE;0,760928453916267;1;3;3;NA;0,5;1;0,62
"175";"#4C3F30";1;4;"4";1;FALSE;0,733381765204773;1;4;4;NA;0,5;1;0,62
"176";"#4C3F30";1;5;"4";1;FALSE;0,741591410609652;1;5;5;NA;0,5;1;0,62
"177";"#4C3F30";1;6;"4";1;FALSE;0,707591456193317;1;6;6;NA;0,5;1;0,62
"178";"#4C3F30";1;7;"4";1;FALSE;0,748601266348417;1;7;7;NA;0,5;1;0,62
"179";"#4C3F30";1;8;"4";1;FALSE;0,737786891575013;1;8;8;NA;0,5;1;0,62
"180";"#4C3F30";1;9;"4";1;FALSE;0,753714133949365;1;9;9;NA;0,5;1;0,62
"181";"#4C3F30";1;10;"4";1;FALSE;0,735843319327533;1;10;10;NA;0,5;1;0,62
"182";"#4C3F30";1;11;"4";1;FALSE;0,74359936693949;1;11;11;NA;0,5;1;0,62
"183";"#4C3F30";1;12;"4";1;FALSE;0,758660794732409;1;12;12;NA;0,5;1;0,62
"184";"#4C3F30";1;13;"4";1;FALSE;0,788634568011716;1;13;13;NA;0,5;1;0,62
"185";"#4C3F30";1;14;"4";1;FALSE;0,837242047014112;1;14;14;NA;0,5;1;0,62
"186";"#4C3F30";1;15;"4";1;FALSE;0,833076912836918;1;15;15;NA;0,5;1;0,62
"187";"#4C3F30";1;16;"4";1;FALSE;0,851124234428635;1;16;16;NA;0,5;1;0,62
"188";"#4C3F30";1;17;"4";1;FALSE;0,839985853745425;1;17;17;NA;0,5;1;0,62
"189";"#4C3F30";1;18;"4";1;FALSE;0,857721336576742;1;18;18;NA;0,5;1;0,62
"190";"#4C3F30";1;19;"4";1;FALSE;0,875873014306172;1;19;19;NA;0,5;1;0,62
"191";"#EAEAEA";0,754029353711505;1;"4";2;FALSE;0,475547992899407;0,754029353711505;1;1;NA;0,5;1;0,62
"192";"#EAEAEA";0,740533314187888;2;"4";2;FALSE;0,458597334349295;0,740533314187888;2;2;NA;0,5;1;0,62
"193";"#EAEAEA";0,760928453916267;3;"4";2;FALSE;0,477696810599409;0,760928453916267;3;3;NA;0,5;1;0,62
"194";"#EAEAEA";0,733381765204773;4;"4";2;FALSE;0,436493388495447;0,733381765204773;4;4;NA;0,5;1;0,62
"195";"#EAEAEA";0,741591410609652;5;"4";2;FALSE;0,414402160157595;0,741591410609652;5;5;NA;0,5;1;0,62
"196";"#EAEAEA";0,707591456193317;6;"4";2;FALSE;0,415369965924783;0,707591456193317;6;6;NA;0,5;1;0,62
"197";"#EAEAEA";0,748601266348417;7;"4";2;FALSE;0,428423746804006;0,748601266348417;7;7;NA;0,5;1;0,62
"198";"#EAEAEA";0,737786891575013;8;"4";2;FALSE;0,419777107667345;0,737786891575013;8;8;NA;0,5;1;0,62
"199";"#EAEAEA";0,753714133949365;9;"4";2;FALSE;0,449743351070576;0,753714133949365;9;9;NA;0,5;1;0,62
"200";"#EAEAEA";0,735843319327533;10;"4";2;FALSE;0,407476674359376;0,735843319327533;10;10;NA;0,5;1;0,62
"201";"#EAEAEA";0,74359936693949;11;"4";2;FALSE;0,438686194574626;0,74359936693949;11;11;NA;0,5;1;0,62
"202";"#EAEAEA";0,758660794732409;12;"4";2;FALSE;0,468765207073565;0,758660794732409;12;12;NA;0,5;1;0,62
"203";"#EAEAEA";0,788634568011716;13;"4";2;FALSE;0,529821747576719;0,788634568011716;13;13;NA;0,5;1;0,62
"204";"#EAEAEA";0,837242047014112;14;"4";2;FALSE;0,624368609010642;0,837242047014112;14;14;NA;0,5;1;0,62
"205";"#EAEAEA";0,833076912836918;15;"4";2;FALSE;0,651571487865058;0,833076912836918;15;15;NA;0,5;1;0,62
"206";"#EAEAEA";0,851124234428635;16;"4";2;FALSE;0,630722905197292;0,851124234428635;16;16;NA;0,5;1;0,62
"207";"#EAEAEA";0,839985853745425;17;"4";2;FALSE;0,633594130920127;0,839985853745425;17;17;NA;0,5;1;0,62
